date,date,TMAX,TMIN,TAVG
4/3/1981,4/3/1981,26.1,6.1,16.1
4/4/1981,4/4/1981,23.9,15,19.45
4/5/1981,4/5/1981,18.3,2.2,10.25
4/6/1981,4/6/1981,9.4,1.1,5.25
4/7/1981,4/7/1981,13.3,1.7,7.5
4/8/1981,4/8/1981,21.7,1.1,11.4
4/9/1981,4/9/1981,17.8,6.7,12.25
4/10/1981,4/10/1981,17.2,7.8,12.5
4/11/1981,4/11/1981,20.6,10,15.3
4/12/1981,4/12/1981,18.9,14.4,16.65
4/13/1981,4/13/1981,20.6,11.7,16.15
4/14/1981,4/14/1981,23.3,9.4,16.35
4/15/1981,4/15/1981,13.9,1.1,7.5
4/16/1981,4/16/1981,13.3,4.4,8.85
4/17/1981,4/17/1981,16.7,6.7,11.7
4/18/1981,4/18/1981,26.1,10,18.05
4/19/1981,4/19/1981,18.3,7.8,13.05
4/20/1981,4/20/1981,12.8,2.2,7.5
4/21/1981,4/21/1981,11.1,0,5.55
4/22/1981,4/22/1981,16.1,1.1,8.6
4/23/1981,4/23/1981,17.2,10,13.6
4/24/1981,4/24/1981,15.6,5,10.3
4/25/1981,4/25/1981,12.8,1.7,7.25
4/26/1981,4/26/1981,17.8,5.6,11.7
4/27/1981,4/27/1981,28.9,12.8,20.85
4/28/1981,4/28/1981,29.4,15,22.2
4/29/1981,4/29/1981,29.4,9.4,19.4
4/30/1981,4/30/1981,13.9,9.4,11.65
5/1/1981,5/1/1981,17.2,7.2,12.2
5/2/1981,5/2/1981,15,2.2,8.6
5/3/1981,5/3/1981,16.7,3.9,10.3
5/4/1981,5/4/1981,26.1,8.3,17.2
5/5/1981,5/5/1981,26.1,12.8,19.45
5/6/1981,5/6/1981,16.1,3.3,9.7
5/7/1981,5/7/1981,13.3,1.1,7.2
5/8/1981,5/8/1981,16.1,5,10.55
5/9/1981,5/9/1981,18.9,8.3,13.6
5/10/1981,5/10/1981,18.9,5.6,12.25
5/11/1981,5/11/1981,10.6,3.9,7.25
5/12/1981,5/12/1981,7.8,0,3.9
5/13/1981,5/13/1981,17.8,1.7,9.75
5/14/1981,5/14/1981,13.9,8.9,11.4
5/15/1981,5/15/1981,12.8,6.7,9.75
5/16/1981,5/16/1981,20,7.8,13.9
5/17/1981,5/17/1981,22.2,8.9,15.55
5/18/1981,5/18/1981,18.3,6.1,12.2
5/19/1981,5/19/1981,18.3,5,11.65
5/20/1981,5/20/1981,18.9,0,9.45
5/21/1981,5/21/1981,22.2,3.9,13.05
5/22/1981,5/22/1981,25,12.2,18.6
5/23/1981,5/23/1981,25,14.4,19.7
5/24/1981,5/24/1981,25.6,16.1,20.85
5/25/1981,5/25/1981,25.6,13.3,19.45
5/26/1981,5/26/1981,26.7,14.4,20.55
5/27/1981,5/27/1981,22.8,14.4,18.6
5/28/1981,5/28/1981,24.4,12.2,18.3
5/29/1981,5/29/1981,26.7,13.9,20.3
5/30/1981,5/30/1981,28.9,14.4,21.65
6/1/1981,6/1/1981,25,15,20
6/2/1981,6/2/1981,23.3,15.6,19.45
6/3/1981,6/3/1981,27.8,17.8,22.8
6/4/1981,6/4/1981,28.9,17.8,23.35
6/5/1981,6/5/1981,30,18.9,24.45
6/6/1981,6/6/1981,30.6,20.6,25.6
6/7/1981,6/7/1981,29.4,18.9,24.15
6/8/1981,6/8/1981,28.9,21.1,25
6/9/1981,6/9/1981,33.9,17.8,25.85
6/10/1981,6/10/1981,29.4,16.1,22.75
6/11/1981,6/11/1981,27.8,15,21.4
6/12/1981,6/12/1981,25.6,17.2,21.4
6/13/1981,6/13/1981,28.3,17.2,22.75
6/14/1981,6/14/1981,29.4,22.8,26.1
6/15/1981,6/15/1981,32.2,23.9,28.05
6/16/1981,6/16/1981,32.8,17.8,25.3
6/17/1981,6/17/1981,21.7,11.7,16.7
6/18/1981,6/18/1981,25.6,12.2,18.9
6/19/1981,6/19/1981,28.9,17.8,23.35
6/20/1981,6/20/1981,23.9,17.2,20.55
6/21/1981,6/21/1981,29.4,17.8,23.6
6/22/1981,6/22/1981,25.6,18.3,21.95
6/23/1981,6/23/1981,31.1,14.4,22.75
6/25/1981,6/25/1981,32.2,18.3,25.25
6/26/1981,6/26/1981,30,18.9,24.45
6/27/1981,6/27/1981,26.7,16.1,21.4
6/28/1981,6/28/1981,29.4,16.7,23.05
6/29/1981,6/29/1981,29.4,19.4,24.4
6/30/1981,6/30/1981,33.3,21.7,27.5
7/1/1981,7/1/1981,28.3,20.6,24.45
7/2/1981,7/2/1981,31.1,22.2,26.65
7/3/1981,7/3/1981,29.4,18.9,24.15
7/4/1981,7/4/1981,30.6,19.4,25
7/5/1981,7/5/1981,29.4,18.9,24.15
7/6/1981,7/6/1981,27.2,17.2,22.2
7/7/1981,7/7/1981,30,18.9,24.45
7/8/1981,7/8/1981,31.7,23.9,27.8
7/9/1981,7/9/1981,33.3,25,29.15
7/10/1981,7/10/1981,33.9,19.4,26.65
7/11/1981,7/11/1981,29.4,20.6,25
7/12/1981,7/12/1981,32.2,21.1,26.65
7/13/1981,7/13/1981,34.4,22.8,28.6
7/14/1981,7/14/1981,35.6,19.4,27.5
7/15/1981,7/15/1981,30,19.4,24.7
7/16/1981,7/16/1981,27.8,17.8,22.8
7/17/1981,7/17/1981,29.4,18.9,24.15
7/18/1981,7/18/1981,30.6,19.4,25
7/19/1981,7/19/1981,30,22.2,26.1
7/20/1981,7/20/1981,28.3,23.9,26.1
7/21/1981,7/21/1981,30.6,17.8,24.2
7/22/1981,7/22/1981,23.9,15,19.45
7/23/1981,7/23/1981,24.4,15.6,20
7/24/1981,7/24/1981,24.4,16.7,20.55
7/25/1981,7/25/1981,28.9,15.6,22.25
7/26/1981,7/26/1981,28.3,17.8,23.05
7/27/1981,7/27/1981,28.9,15.6,22.25
7/28/1981,7/28/1981,24.4,15,19.7
7/29/1981,7/29/1981,21.1,12.2,16.65
7/30/1981,7/30/1981,22.8,12.2,17.5
7/31/1981,7/31/1981,25,13.9,19.45
8/1/1981,8/1/1981,27.2,15,21.1
8/2/1981,8/2/1981,28.3,17.8,23.05
8/3/1981,8/3/1981,30,18.9,24.45
8/4/1981,8/4/1981,28.3,19.4,23.85
8/5/1981,8/5/1981,31.1,21.1,26.1
8/6/1981,8/6/1981,25.6,19.4,22.5
8/7/1981,8/7/1981,28.3,19.4,23.85
8/8/1981,8/8/1981,26.7,15.6,21.15
8/9/1981,8/9/1981,24.4,16.1,20.25
8/10/1981,8/10/1981,27.8,15.6,21.7
8/11/1981,8/11/1981,24.4,13.3,18.85
8/12/1981,8/12/1981,26.1,14.4,20.25
8/13/1981,8/13/1981,26.7,16.1,21.4
8/14/1981,8/14/1981,28.3,16.7,22.5
8/15/1981,8/15/1981,25.6,18.3,21.95
8/16/1981,8/16/1981,27.8,18.9,23.35
8/17/1981,8/17/1981,22.8,11.1,16.95
8/18/1981,8/18/1981,23.3,10,16.65
8/19/1981,8/19/1981,22.8,11.7,17.25
8/20/1981,8/20/1981,22.8,11.7,17.25
8/21/1981,8/21/1981,26.7,12.8,19.75
8/22/1981,8/22/1981,26.7,13.9,20.3
8/23/1981,8/23/1981,26.7,15.6,21.15
8/24/1981,8/24/1981,28.3,16.7,22.5
8/25/1981,8/25/1981,30,18.9,24.45
8/26/1981,8/26/1981,30,18.3,24.15
8/27/1981,8/27/1981,26.7,15.6,21.15
8/28/1981,8/28/1981,26.1,17.8,21.95
8/29/1981,8/29/1981,26.7,18.9,22.8
8/30/1981,8/30/1981,27.8,18.9,23.35
8/31/1981,8/31/1981,29.4,18.9,24.15
9/1/1981,9/1/1981,30.6,19.4,25
9/2/1981,9/2/1981,26.7,17.8,22.25
9/3/1981,9/3/1981,21.1,16.7,18.9
9/4/1981,9/4/1981,20,16.7,18.35
9/5/1981,9/5/1981,24.4,11.7,18.05
9/6/1981,9/6/1981,24.4,11.7,18.05
9/7/1981,9/7/1981,24.4,13.3,18.85
9/8/1981,9/8/1981,24.4,11.7,18.05
9/9/1981,9/9/1981,22.2,9.4,15.8
9/10/1981,9/10/1981,24.4,9.4,16.9
9/11/1981,9/11/1981,29.4,13.3,21.35
9/12/1981,9/12/1981,28.9,15,21.95
9/13/1981,9/13/1981,30,16.7,23.35
9/14/1981,9/14/1981,30.6,17.2,23.9
9/15/1981,9/15/1981,27.2,13.3,20.25
9/16/1981,9/16/1981,23.3,11.7,17.5
9/17/1981,9/17/1981,17.8,5,11.4
9/18/1981,9/18/1981,13.3,5,9.15
9/19/1981,9/19/1981,16.7,5,10.85
9/20/1981,9/20/1981,24.4,8.3,16.35
9/21/1981,9/21/1981,26.1,11.1,18.6
9/22/1981,9/22/1981,27.2,9.4,18.3
9/23/1981,9/23/1981,17.8,5,11.4
9/24/1981,9/24/1981,19.4,5.6,12.5
9/25/1981,9/25/1981,22.8,8.3,15.55
9/26/1981,9/26/1981,26.7,13.9,20.3
9/27/1981,9/27/1981,28.9,10,19.45
9/28/1981,9/28/1981,26.1,7.2,16.65
9/29/1981,9/29/1981,23.3,8.3,15.8
9/30/1981,9/30/1981,18.3,8.3,13.3
10/1/1981,10/1/1981,30,12.2,21.1
10/2/1981,10/2/1981,17.2,1.1,9.15
10/3/1981,10/3/1981,18.9,1.1,10
10/4/1981,10/4/1981,16.1,2.2,9.15
10/5/1981,10/5/1981,20.6,10.6,15.6
10/6/1981,10/6/1981,27.8,11.7,19.75
10/7/1981,10/7/1981,17.8,3.3,10.55
10/8/1981,10/8/1981,15,1.1,8.05
10/9/1981,10/9/1981,15.6,2.2,8.9
10/10/1981,10/10/1981,18.3,6.1,12.2
10/11/1981,10/11/1981,16.7,4.4,10.55
10/12/1981,10/12/1981,18.3,5,11.65
10/13/1981,10/13/1981,15,7.8,11.4
10/14/1981,10/14/1981,22.8,7.8,15.3
10/15/1981,10/15/1981,14.4,11.7,13.05
10/16/1981,10/16/1981,17.8,7.2,12.5
10/17/1981,10/17/1981,17.8,6.7,12.25
10/18/1981,10/18/1981,18.3,7.8,13.05
10/19/1981,10/19/1981,9.4,-0.6,4.4
10/20/1981,10/20/1981,11.1,0.6,5.85
10/21/1981,10/21/1981,21.7,6.7,14.2
10/22/1981,10/22/1981,17.8,4.4,11.1
10/23/1981,10/23/1981,8.9,-2.2,3.35
10/24/1981,10/24/1981,2.2,-6.1,-1.95
10/25/1981,10/25/1981,5.6,-5.6,0
10/26/1981,10/26/1981,12.2,0.6,6.4
10/27/1981,10/27/1981,8.3,6.7,7.5
10/28/1981,10/28/1981,15.6,3.3,9.45
10/29/1981,10/29/1981,17.8,5,11.4
10/30/1981,10/30/1981,18.9,7.2,13.05
10/31/1981,10/31/1981,22.2,8.3,15.25
11/1/1981,11/1/1981,21.7,10.6,16.15
11/2/1981,11/2/1981,19.4,13.9,16.65
11/3/1981,11/3/1981,18.3,13.3,15.8
11/4/1981,11/4/1981,20,11.7,15.85
11/5/1981,11/5/1981,20,10,15
11/6/1981,11/6/1981,13.9,2.2,8.05
11/7/1981,11/7/1981,11.1,0,5.55
11/8/1981,11/8/1981,15.6,1.1,8.35
11/9/1981,11/9/1981,15,0.6,7.8
11/10/1981,11/10/1981,10,-3.3,3.35
11/12/1981,11/12/1981,12.2,-1.1,5.55
11/13/1981,11/13/1981,11.7,-0.6,5.55
11/14/1981,11/14/1981,11.7,-1.1,5.3
11/15/1981,11/15/1981,14.4,0,7.2
11/16/1981,11/16/1981,15.6,3.9,9.75
11/17/1981,11/17/1981,15,0,7.5
11/18/1981,11/18/1981,14.4,0.6,7.5
11/19/1981,11/19/1981,12.8,2.8,7.8
11/20/1981,11/20/1981,15.6,-0.6,7.5
11/21/1981,11/21/1981,0.6,-3.3,-1.35
11/22/1981,11/22/1981,-2.2,-7.8,-5
11/23/1981,11/23/1981,-0.6,-6.7,-3.65
11/24/1981,11/24/1981,5,-2.2,1.4
11/25/1981,11/25/1981,6.7,-3.3,1.7
11/26/1981,11/26/1981,9.4,0.6,5
11/27/1981,11/27/1981,16.1,0,8.05
11/28/1981,11/28/1981,1.7,-2.2,-0.25
11/29/1981,11/29/1981,0,-3.9,-1.95
11/30/1981,11/30/1981,2.2,-2.8,-0.3
12/1/1981,12/1/1981,10,-3.3,3.35
12/2/1981,12/2/1981,8.3,0,4.15
12/3/1981,12/3/1981,2.8,-3.3,-0.25
12/4/1981,12/4/1981,5.6,-1.1,2.25
12/5/1981,12/5/1981,1.7,-3.9,-1.1
12/6/1981,12/6/1981,2.8,-2.2,0.3
12/7/1981,12/7/1981,6.7,-3.3,1.7
12/8/1981,12/8/1981,12.2,0,6.1
12/9/1981,12/9/1981,1.1,-5,-1.95
12/10/1981,12/10/1981,1.1,-10,-4.45
12/11/1981,12/11/1981,0.6,-8.9,-4.15
12/12/1981,12/12/1981,0.6,-10.6,-5
12/13/1981,12/13/1981,1.1,-7.2,-3.05
12/14/1981,12/14/1981,2.8,-8.9,-3.05
12/15/1981,12/15/1981,1.7,-9.4,-3.85
12/16/1981,12/16/1981,0.6,-8.9,-4.15
12/17/1981,12/17/1981,-2.8,-10,-6.4
12/18/1981,12/18/1981,-4.4,-17.2,-10.8
12/19/1981,12/19/1981,-5,-20.6,-12.8
12/20/1981,12/20/1981,-11.7,-23.3,-17.5
12/21/1981,12/21/1981,-1.1,-25.6,-13.35
12/22/1981,12/22/1981,1.1,-5.6,-2.25
12/23/1981,12/23/1981,-0.6,-12.8,-6.7
12/24/1981,12/24/1981,-6.1,-14.4,-10.25
12/25/1981,12/25/1981,-1.7,-12.2,-6.95
12/26/1981,12/26/1981,-2.2,-12.2,-7.2
12/27/1981,12/27/1981,1.7,-11.1,-4.7
12/28/1981,12/28/1981,2.2,-6.7,-2.25
12/29/1981,12/29/1981,-1.1,-21.7,-11.4
12/30/1981,12/30/1981,-12.2,-21.1,-16.65
12/31/1981,12/31/1981,1.7,-16.1,-7.2
1/1/1982,1/1/1982,1.7,-15,-6.65
1/2/1982,1/2/1982,0,-6.7,-3.35
1/3/1982,1/3/1982,3.3,-0.6,1.35
1/4/1982,1/4/1982,3.3,-6.1,-1.4
1/5/1982,1/5/1982,-4.4,-11.7,-8.05
1/6/1982,1/6/1982,3.3,-4.4,-0.55
1/7/1982,1/7/1982,-2.8,-15,-8.9
1/8/1982,1/8/1982,-10.6,-18.9,-14.75
1/9/1982,1/9/1982,-5.6,-18.9,-12.25
1/10/1982,1/10/1982,-10.6,-28.9,-19.75
1/11/1982,1/11/1982,-18.9,-26.7,-22.8
1/12/1982,1/12/1982,-16.1,-20,-18.05
1/13/1982,1/13/1982,-12.8,-20,-16.4
1/14/1982,1/14/1982,-10.6,-20,-15.3
1/15/1982,1/15/1982,-13.9,-23.9,-18.9
1/16/1982,1/16/1982,-3.9,-23.9,-13.9
1/17/1982,1/17/1982,-18.9,-29.4,-24.15
1/18/1982,1/18/1982,-13.9,-21.7,-17.8
1/19/1982,1/19/1982,-5.6,-9.4,-7.5
1/20/1982,1/20/1982,-2.2,-9.4,-5.8
1/21/1982,1/21/1982,0,-6.7,-3.35
1/22/1982,1/22/1982,-2.8,-8.3,-5.55
1/23/1982,1/23/1982,4.4,-9.4,-2.5
1/24/1982,1/24/1982,-8.9,-17.2,-13.05
1/25/1982,1/25/1982,-9.4,-16.7,-13.05
1/26/1982,1/26/1982,-8.9,-20.6,-14.75
1/27/1982,1/27/1982,-8.3,-20.6,-14.45
1/28/1982,1/28/1982,2.8,-9.4,-3.3
1/29/1982,1/29/1982,-0.6,-8.9,-4.75
1/30/1982,1/30/1982,3.3,-7.8,-2.25
1/31/1982,1/31/1982,1.1,-7.2,-3.05
2/1/1982,2/1/1982,-6.1,-15.6,-10.85
2/2/1982,2/2/1982,-3.3,-15,-9.15
2/3/1982,2/3/1982,-2.2,-17.8,-10
2/4/1982,2/4/1982,-3.9,-11.1,-7.5
2/5/1982,2/5/1982,-6.1,-12.2,-9.15
2/6/1982,2/6/1982,-7.2,-23.9,-15.55
2/7/1982,2/7/1982,-14.4,-23.9,-19.15
2/8/1982,2/8/1982,-5.6,-11.1,-8.35
2/9/1982,2/9/1982,0,-12.2,-6.1
2/10/1982,2/10/1982,-2.8,-25.6,-14.2
2/11/1982,2/11/1982,-12.2,-25,-18.6
2/12/1982,2/12/1982,-3.9,-14.4,-9.15
2/13/1982,2/13/1982,-1.7,-13.9,-7.8
2/14/1982,2/14/1982,-2.2,-9.4,-5.8
2/15/1982,2/15/1982,2.8,-0.6,1.1
2/16/1982,2/16/1982,6.1,1.7,3.9
2/17/1982,2/17/1982,6.1,-7.2,-0.55
2/18/1982,2/18/1982,1.7,-1.1,0.3
2/19/1982,2/19/1982,0.6,-1.1,-0.25
2/20/1982,2/20/1982,5,0,2.5
2/21/1982,2/21/1982,6.1,-0.6,2.75
2/22/1982,2/22/1982,3.9,-2.2,0.85
2/23/1982,2/23/1982,7.2,1.7,4.45
2/24/1982,2/24/1982,6.7,-0.6,3.05
2/25/1982,2/25/1982,1.1,-6.7,-2.8
2/26/1982,2/26/1982,-1.7,-8.3,-5
2/27/1982,2/27/1982,0.6,-7.8,-3.6
2/28/1982,2/28/1982,3.9,-6.7,-1.4
3/1/1982,3/1/1982,8.3,0,4.15
3/2/1982,3/2/1982,10,4.4,7.2
3/3/1982,3/3/1982,6.7,-8.3,-0.8
3/4/1982,3/4/1982,0.6,-8.3,-3.85
3/5/1982,3/5/1982,0.6,-8.3,-3.85
3/6/1982,3/6/1982,-0.6,-7.8,-4.2
3/7/1982,3/7/1982,-2.2,-8.9,-5.55
3/8/1982,3/8/1982,-3.9,-9.4,-6.65
3/9/1982,3/9/1982,0.6,-12.8,-6.1
3/10/1982,3/10/1982,1.1,-11.1,-5
3/11/1982,3/11/1982,10.6,0.6,5.6
3/12/1982,3/12/1982,7.8,1.7,4.75
3/13/1982,3/13/1982,17.2,1.7,9.45
3/14/1982,3/14/1982,12.2,0.6,6.4
3/15/1982,3/15/1982,10.6,3.3,6.95
3/16/1982,3/16/1982,9.4,8.3,8.85
3/17/1982,3/17/1982,20,2.8,11.4
3/18/1982,3/18/1982,6.7,1.7,4.2
3/19/1982,3/19/1982,9.4,2.2,5.8
3/20/1982,3/20/1982,5.6,2.2,3.9
3/21/1982,3/21/1982,11.7,1.1,6.4
3/22/1982,3/22/1982,8.3,0,4.15
3/23/1982,3/23/1982,8.9,-0.6,4.15
3/24/1982,3/24/1982,12.8,0,6.4
3/25/1982,3/25/1982,14.4,2.2,8.3
3/26/1982,3/26/1982,6.7,-3.3,1.7
3/27/1982,3/27/1982,2.2,-5.6,-1.7
3/28/1982,3/28/1982,2.2,-5.6,-1.7
3/29/1982,3/29/1982,6.7,-0.6,3.05
3/30/1982,3/30/1982,15,11.7,13.35
3/31/1982,3/31/1982,17.8,6.7,12.25
4/1/1982,4/1/1982,16.7,3.3,10
4/2/1982,4/2/1982,20,6.1,13.05
4/3/1982,4/3/1982,20.6,-1.1,9.75
4/4/1982,4/4/1982,3.9,-5,-0.55
4/5/1982,4/5/1982,3.3,-1.1,1.1
4/6/1982,4/6/1982,4.4,-9.4,-2.5
4/7/1982,4/7/1982,-5,-12.2,-8.6
4/8/1982,4/8/1982,0,-3.3,-1.65
4/9/1982,4/9/1982,0.6,-3.3,-1.35
4/10/1982,4/10/1982,1.1,-3.3,-1.1
4/11/1982,4/11/1982,6.1,-2.2,1.95
4/12/1982,4/12/1982,7.2,-2.8,2.2
4/13/1982,4/13/1982,18.9,3.3,11.1
4/14/1982,4/14/1982,16.7,1.7,9.2
4/15/1982,4/15/1982,16.1,4.4,10.25
4/16/1982,4/16/1982,25,7.2,16.1
4/17/1982,4/17/1982,20,9.4,14.7
4/18/1982,4/18/1982,14.4,6.7,10.55
4/19/1982,4/19/1982,15.6,8.3,11.95
4/20/1982,4/20/1982,20,6.1,13.05
4/21/1982,4/21/1982,13.3,-0.6,6.35
4/22/1982,4/22/1982,12.2,1.7,6.95
4/23/1982,4/23/1982,16.1,5.6,10.85
4/24/1982,4/24/1982,18.9,7.2,13.05
4/25/1982,4/25/1982,21.7,1.7,11.7
4/26/1982,4/26/1982,17.2,10.6,13.9
4/27/1982,4/27/1982,21.7,1.7,11.7
4/28/1982,4/28/1982,15.6,1.1,8.35
4/29/1982,4/29/1982,16.7,3.9,10.3
4/30/1982,4/30/1982,18.3,3.3,10.8
5/1/1982,5/1/1982,20,8.3,14.15
5/2/1982,5/2/1982,22.8,8.9,15.85
5/3/1982,5/3/1982,24.4,11.1,17.75
5/4/1982,5/4/1982,25.6,10.6,18.1
5/5/1982,5/5/1982,26.7,15,20.85
5/6/1982,5/6/1982,30.6,11.1,20.85
5/7/1982,5/7/1982,27.8,8.3,18.05
5/8/1982,5/8/1982,20,8.9,14.45
5/9/1982,5/9/1982,23.3,10.6,16.95
5/10/1982,5/10/1982,27.8,13.9,20.85
5/11/1982,5/11/1982,27.2,15,21.1
5/12/1982,5/12/1982,30.6,13.3,21.95
5/13/1982,5/13/1982,31.1,15,23.05
5/14/1982,5/14/1982,29.4,16.7,23.05
5/15/1982,5/15/1982,32.2,16.7,24.45
5/16/1982,5/16/1982,27.8,15.6,21.7
5/17/1982,5/17/1982,28.9,16.1,22.5
5/18/1982,5/18/1982,31.1,17.2,24.15
5/19/1982,5/19/1982,28.9,15.6,22.25
5/20/1982,5/20/1982,27.2,16.1,21.65
5/21/1982,5/21/1982,32.8,7.8,20.3
5/22/1982,5/22/1982,26.1,10.6,18.35
5/23/1982,5/23/1982,22.2,13.3,17.75
5/24/1982,5/24/1982,20,13.3,16.65
5/25/1982,5/25/1982,18.3,11.1,14.7
5/26/1982,5/26/1982,23.9,12.8,18.35
5/27/1982,5/27/1982,24.4,15.6,20
5/28/1982,5/28/1982,23.9,14.4,19.15
5/29/1982,5/29/1982,26.1,14.4,20.25
5/30/1982,5/30/1982,24.4,17.8,21.1
5/31/1982,5/31/1982,27.2,17.2,22.2
6/1/1982,6/1/1982,27.8,11.1,19.45
6/2/1982,6/2/1982,20.6,11.1,15.85
6/3/1982,6/3/1982,23.9,9.4,16.65
6/4/1982,6/4/1982,19.4,9.4,14.4
6/5/1982,6/5/1982,15.6,8.9,12.25
6/6/1982,6/6/1982,24.4,11.1,17.75
6/7/1982,6/7/1982,26.1,13.3,19.7
6/8/1982,6/8/1982,27.8,17.8,22.8
6/9/1982,6/9/1982,27.8,18.9,23.35
6/10/1982,6/10/1982,25.6,11.1,18.35
6/11/1982,6/11/1982,25.6,10.6,18.1
6/12/1982,6/12/1982,26.1,13.3,19.7
6/13/1982,6/13/1982,25.6,12.2,18.9
6/14/1982,6/14/1982,25.6,10.6,18.1
6/15/1982,6/15/1982,27.2,10,18.6
6/16/1982,6/16/1982,27.8,12.8,20.3
6/17/1982,6/17/1982,18.3,10,14.15
6/18/1982,6/18/1982,24.4,12.2,18.3
6/19/1982,6/19/1982,25,12.2,18.6
6/20/1982,6/20/1982,22.2,13.3,17.75
6/21/1982,6/21/1982,26.1,11.1,18.6
6/22/1982,6/22/1982,25.6,13.9,19.75
6/23/1982,6/23/1982,24.4,10.6,17.5
6/24/1982,6/24/1982,25,13.3,19.15
6/25/1982,6/25/1982,26.7,14.4,20.55
6/26/1982,6/26/1982,29.4,20.6,25
6/27/1982,6/27/1982,28.9,18.3,23.6
6/28/1982,6/28/1982,30.6,20.6,25.6
6/29/1982,6/29/1982,24.4,17.8,21.1
6/30/1982,6/30/1982,31.1,10,20.55
7/1/1982,7/1/1982,23.3,12.2,17.75
7/2/1982,7/2/1982,25,14.4,19.7
7/3/1982,7/3/1982,26.1,16.1,21.1
7/4/1982,7/4/1982,27.2,19.4,23.3
7/5/1982,7/5/1982,32.2,22.2,27.2
7/6/1982,7/6/1982,32.2,22.2,27.2
7/7/1982,7/7/1982,32.2,22.2,27.2
7/8/1982,7/8/1982,30.6,18.3,24.45
7/9/1982,7/9/1982,29.4,17.8,23.6
7/10/1982,7/10/1982,30,18.9,24.45
7/11/1982,7/11/1982,30.6,19.4,25
7/12/1982,7/12/1982,23.9,16.7,20.3
7/13/1982,7/13/1982,28.9,16.7,22.8
7/14/1982,7/14/1982,29.4,18.9,24.15
7/15/1982,7/15/1982,29.4,20,24.7
7/16/1982,7/16/1982,31.1,20.6,25.85
7/17/1982,7/17/1982,30.6,21.1,25.85
7/18/1982,7/18/1982,33.3,23.3,28.3
7/19/1982,7/19/1982,28.3,18.9,23.6
7/20/1982,7/20/1982,29.4,20,24.7
7/21/1982,7/21/1982,30.6,20,25.3
7/22/1982,7/22/1982,30.6,20.6,25.6
7/23/1982,7/23/1982,23.9,16.1,20
7/24/1982,7/24/1982,28.3,17.2,22.75
7/25/1982,7/25/1982,30,18.3,24.15
7/26/1982,7/26/1982,30.6,22.2,26.4
7/27/1982,7/27/1982,31.7,22.2,26.95
7/28/1982,7/28/1982,31.7,18.3,25
7/29/1982,7/29/1982,27.2,14.4,20.8
7/30/1982,7/30/1982,28.3,16.1,22.2
7/31/1982,7/31/1982,28.9,14.4,21.65
8/1/1982,8/1/1982,26.7,15.6,21.15
8/2/1982,8/2/1982,29.4,19.4,24.4
8/3/1982,8/3/1982,33.3,18.9,26.1
8/4/1982,8/4/1982,34.4,22.2,28.3
8/5/1982,8/5/1982,33.9,22.2,28.05
8/6/1982,8/6/1982,27.8,23.9,25.85
8/7/1982,8/7/1982,31.1,22.2,26.65
8/8/1982,8/8/1982,27.2,20.6,23.9
8/9/1982,8/9/1982,30,13.9,21.95
8/10/1982,8/10/1982,23.9,13.3,18.6
8/11/1982,8/11/1982,15.6,10,12.8
8/12/1982,8/12/1982,23.3,11.1,17.2
8/13/1982,8/13/1982,24.4,10.6,17.5
8/14/1982,8/14/1982,26.1,13.9,20
8/15/1982,8/15/1982,26.7,15.6,21.15
8/16/1982,8/16/1982,28.3,17.2,22.75
8/17/1982,8/17/1982,29.4,14.4,21.9
8/18/1982,8/18/1982,30,13.9,21.95
8/19/1982,8/19/1982,27.8,15,21.4
8/20/1982,8/20/1982,30,20,25
8/21/1982,8/21/1982,28.9,14.4,21.65
8/22/1982,8/22/1982,26.7,12.8,19.75
8/23/1982,8/23/1982,25,14.4,19.7
8/24/1982,8/24/1982,26.1,13.9,20
8/25/1982,8/25/1982,26.1,12.2,19.15
8/26/1982,8/26/1982,24.4,14.4,19.4
8/27/1982,8/27/1982,23.9,12.2,18.05
8/28/1982,8/28/1982,21.7,7.8,14.75
8/29/1982,8/29/1982,21.7,8.3,15
8/30/1982,8/30/1982,26.1,11.1,18.6
8/31/1982,8/31/1982,26.1,17.2,21.65
9/1/1982,9/1/1982,27.8,16.1,21.95
9/2/1982,9/2/1982,29.4,19.4,24.4
9/3/1982,9/3/1982,28.3,8.9,18.6
9/4/1982,9/4/1982,25.6,8.3,16.95
9/5/1982,9/5/1982,26.1,10,18.05
9/6/1982,9/6/1982,27.2,12.8,20
9/7/1982,9/7/1982,25,15,20
9/8/1982,9/8/1982,23.9,12.2,18.05
9/9/1982,9/9/1982,25,13.3,19.15
9/10/1982,9/10/1982,27.2,13.3,20.25
9/11/1982,9/11/1982,25.6,18.3,21.95
9/12/1982,9/12/1982,31.1,18.3,24.7
9/13/1982,9/13/1982,29.4,13.3,21.35
9/14/1982,9/14/1982,29.4,23.3,26.35
9/15/1982,9/15/1982,30.6,17.8,24.2
9/16/1982,9/16/1982,36.7,11.1,23.9
9/17/1982,9/17/1982,27.8,12.2,20
9/18/1982,9/18/1982,24.4,10,17.2
9/19/1982,9/19/1982,21.1,7.2,14.15
9/20/1982,9/20/1982,22.2,8.9,15.55
9/21/1982,9/21/1982,16.7,5,10.85
9/22/1982,9/22/1982,18.3,2.8,10.55
9/23/1982,9/23/1982,17.8,3.3,10.55
9/24/1982,9/24/1982,18.9,3.3,11.1
9/25/1982,9/25/1982,23.9,5,14.45
